1.447878601000000083e-03,1.743989015012139903e-04,2.186317617843059930e-04,2.356926427647999822e-04,1.520100639462600132e-05,1.097466580515500076e-04,3.638872787958720434e-04,1.176738228054480121e-04,1.964161555163600279e-04,1.451330140620749986e-04,1.785688182794880209e-04,1.582380061973100247e-04,1.535496218656400133e-04,2.525649131573100108e-04,2.487467705682440259e-04,1.956947111818790126e-04,8.831992876850000747e-05,-9.476332453328001755e-06,1.014481077752479903e-04,1.930675615062740129e-04,7.311116742787001324e-06,1.828246661637760210e-04,1.828853690001779964e-04,3.549828003621640195e-04,1.957428823399920284e-04,1.858146001995920329e-04,3.734843470721999634e-04,2.083220048227500437e-04,6.394880321219000160e-05,-4.233873774246999904e-05,8.670188141522701495e-05,2.761961217982199842e-04,1.751263181304000107e-04,1.290777142404750161e-04,3.255414441230640010e-04,1.124481845328660162e-04,8.092590525122998995e-05,1.209237587915499998e-04,8.694330827520001191e-06,2.808828759489479638e-04,5.440951206892500307e-05,2.402395824733319927e-04,4.114868576935740651e-04,2.410267588829359900e-04,1.181937146458250052e-04,1.734106550841860151e-04,1.244066182284509913e-04,9.159835962646200507e-05,2.618930593396260080e-04,1.301709783353720068e-04,2.161603213668210300e-04,4.064655459851999821e-05,2.695721531103900011e-05,2.193946213979520088e-04,2.053560650245650140e-04,5.270362892878200582e-05,1.245517438292270066e-04,5.834727372219201616e-05,2.786204592633149718e-04,2.591667127617750216e-04,1.064193061644180084e-04,7.038183700475199593e-05,-2.915501805018400224e-05,1.960709967218079921e-04,4.200777219922400380e-05,2.110641972068370256e-04,2.617089759835200037e-04,-1.682373626590800080e-05,4.168788549762070489e-04,1.780803751720500048e-04,2.650292961219540108e-04,1.413965928446889891e-04,3.245561816654560488e-04,1.407842610083910064e-04,2.652057672994080043e-04,9.960209433155798589e-05,2.480283081003780191e-04,6.750004710721999469e-05,2.279672349910799611e-04,1.765848753640399907e-04,1.231018799173019980e-04,2.440288874271300467e-04,5.001353460405900302e-05,4.426867335157799862e-04,2.127242563648020185e-04,1.733140917677520221e-04,1.384460751548549911e-04,3.846850594470260852e-04,2.131647211946460297e-04,1.096826919613880073e-04,1.501385924429690232e-04,7.329556706388800193e-05,2.273345503597999856e-04,3.999303763072539677e-04,2.419682620817279947e-04,1.528505662068450021e-04,3.444351928780230469e-04,3.881843125484609846e-04
1.743989015012139903e-04,1.511809924000000020e-03,3.885454410558839954e-04,1.258867956579200231e-04,1.387021220566200070e-04,2.357105617653739967e-04,2.511041764078080526e-04,1.238022207464560044e-04,1.609805003129440081e-04,2.355296079701699771e-04,3.200893911768740055e-04,1.648427459558320215e-04,1.375264603202640138e-04,9.142555004744399878e-04,1.953111197447920044e-04,1.878192878099940299e-04,3.024808215674080081e-04,2.286059597123040095e-04,1.960224402726719860e-04,2.058689872015139778e-04,2.000842192800540253e-04,1.809671836763519911e-04,1.408974182455699758e-04,1.368633144737380189e-04,8.672310046705201199e-05,2.849590319549840083e-04,2.229243635447999722e-04,1.167069183734999996e-04,2.853760956842559828e-04,2.121049120284799604e-04,1.927608184147199910e-04,1.798272888696839762e-04,2.911099554808799705e-04,7.040693739310399787e-04,3.659696476160919981e-04,7.861242989118799455e-05,1.031120191505800049e-04,4.190535661685999727e-04,1.804298089297599991e-04,1.184902665767999941e-04,9.863497342331999540e-05,9.386640546073560416e-04,3.998234675800799577e-04,9.465576496989600204e-05,9.283006307057998553e-05,2.097166713409920303e-04,1.328479536144780025e-04,3.414856255430400161e-05,2.522183321081160356e-04,6.870173695514399581e-05,1.500630264969839991e-04,2.306367853523099776e-04,3.624671928664140261e-04,2.356692839731799958e-04,6.177791342499840089e-04,5.219803627469600602e-05,3.918869795768839992e-04,2.154910536469600304e-04,1.512690809318699751e-04,2.058492445160760070e-04,3.028076824782960342e-04,-7.549472205759999639e-06,4.229890147973600046e-05,3.503564065580239725e-04,7.861223322603200529e-05,1.863632765110260353e-04,2.501258732490399951e-04,-7.720890190463999825e-06,9.254875893542701499e-04,3.506421480431040562e-04,2.266683313101480095e-04,1.477749255062099849e-04,-8.902051443558400042e-05,1.355243900188859876e-04,1.763701106926080409e-04,6.106357902887598861e-05,5.844321442276740382e-04,1.451312195417000085e-04,2.683616923760479890e-04,1.350364830134400079e-04,2.003824133088640013e-04,6.632571847441800193e-04,5.504544013807399636e-05,1.353019879727999767e-04,2.449026376940640248e-04,2.005489050996960021e-04,3.667270652434200017e-04,1.649786923974020324e-04,1.362361308223040003e-04,2.312080379466199939e-04,1.937393243819999830e-05,1.138160361522560165e-04,2.569644176351199970e-04,1.449278667205819860e-04,2.038483317707200180e-04,1.505975364955799848e-04,1.698960852509380102e-04,2.959037310251080443e-04
2.186317617843059930e-04,3.885454410558839954e-04,1.959921440999999858e-03,1.493744552654400082e-04,2.673999880222679829e-04,5.971715561876400033e-05,2.832641125270560093e-04,2.296006295839199884e-04,2.752561131137819944e-04,2.407823415494099971e-04,3.004786409672610030e-04,2.134382880085199856e-04,1.225060605933839979e-04,4.179063550073399921e-04,1.233262741916520133e-04,2.641688212303169945e-04,3.629880307567799505e-04,5.042232123803639873e-04,2.081812965925679878e-04,2.698164804920129647e-04,2.752652841613290307e-04,3.607360384766400158e-04,2.803989075295050038e-04,3.873224485714860024e-04,1.473364597466609888e-04,2.542825323370079597e-04,1.255564243999799778e-04,2.664324737392499633e-04,2.585329219842480192e-04,3.962933320524300216e-04,4.825791633789629892e-04,2.625834130143479719e-04,2.702755440665999829e-04,2.290355308549349531e-04,1.674045268904969833e-04,2.240853535393560005e-04,1.836061047464219618e-04,3.730590388923749642e-04,4.423337496252000164e-04,3.490631071384230131e-04,2.755414303676009553e-04,3.473921229023700001e-04,4.358996952935939757e-04,1.456492354911359782e-04,2.890018199767139628e-04,3.312706313297160356e-04,2.179437330690900062e-04,1.608965506582020054e-04,2.902207156227720286e-04,1.792796664639240221e-04,1.953053768869289746e-04,3.387505149006299668e-04,4.684395183272459435e-04,3.144193879264380151e-04,3.174584606801100078e-04,2.250290176180019905e-04,1.626817250767500210e-04,4.065203855905919579e-04,3.028845701107799374e-04,2.010066307983090063e-04,2.937812705193510181e-04,1.319848287780239944e-04,1.336668868292040159e-04,6.563334948515999393e-06,3.338356020485400274e-04,2.628633711308040475e-04,3.452614327195199654e-04,9.336042287945999255e-05,3.391796352973859867e-04,3.711859070723820000e-04,1.352226876186060167e-04,3.030473350099980147e-04,4.814880951542400056e-05,1.999935888829559969e-04,1.667618813070719961e-04,1.970456030919899982e-04,3.978518476723649821e-04,1.404960009553799991e-04,2.190756898566000119e-04,2.318300215185599726e-04,1.821135704035319936e-04,3.801346565585400281e-04,1.919394442568969693e-04,1.494215950262399819e-04,3.062864675272500021e-04,2.408056398714960081e-04,2.458004946833969588e-04,1.761589226137229855e-04,2.589034564416960150e-04,2.253446988012359955e-04,2.513011484150999781e-04,3.319573349253599815e-04,3.061501734985199548e-04,2.841524499859559671e-04,2.029941920855520422e-04,1.866535567165349900e-04,2.186963915119919831e-04,2.852548406074709771e-04
2.356926427647999822e-04,1.258867956579200231e-04,1.493744552654400082e-04,9.684543999999999141e-04,1.678343002670399980e-04,1.801560844245600089e-04,2.266270232832000449e-04,1.310492084339199973e-04,1.583239295855200051e-04,1.511985860567999977e-04,1.875074989754399923e-04,1.866585778958399877e-04,1.190151606988799958e-04,1.640803503095999733e-04,1.774094434007999718e-04,2.175227122744800064e-04,1.599154192380799642e-04,1.496422256249599738e-04,1.651189664300799925e-04,2.519352805351199884e-04,1.959877027720800108e-04,2.477927082188800139e-04,2.025293297367200096e-04,1.409267448566400025e-04,2.469906020133599985e-04,1.993006460747199745e-04,3.132164216447999171e-04,2.276576948100000137e-04,1.682923036388799974e-04,1.204840522711999896e-04,1.819814664266399917e-04,2.106557828772799795e-04,5.567502687359999591e-05,2.870610090932000104e-04,1.893217469883999810e-04,1.521391858784000215e-04,1.453100351964799837e-04,8.102379782199999319e-05,1.606662936768000105e-04,2.298656076487199653e-04,1.019624447126399878e-04,2.002520437271999680e-04,3.930222325521600161e-04,2.128815951308799849e-04,8.541749468983999378e-05,1.884031747430400165e-04,1.662367979815199993e-04,2.114440384110400045e-04,2.118461211345600015e-04,1.955795376134399641e-04,1.799985372150399838e-04,1.041400191923999910e-04,1.388786512675200234e-04,1.557956589710400022e-04,2.564257256863199672e-04,1.789688474308799972e-04,1.563768454168799839e-04,1.536551309529600017e-04,2.523846519035999780e-04,2.830634256038399958e-04,2.886235104657599985e-04,9.448549836799999941e-05,1.302837573871999937e-04,4.266703243199999052e-06,9.379370201279999767e-05,2.212469126322399917e-04,2.838444432479999917e-04,9.359636212607999356e-05,1.312581469313600191e-04,1.624022431473600152e-04,1.745449866316800026e-04,1.291065763858399967e-04,-6.742660509056000191e-05,2.009986045293599773e-04,1.651171017196799862e-04,9.144342202047998902e-05,2.805834846916799600e-04,1.260198801511999971e-04,2.438699087347199524e-04,1.177577731568000072e-04,1.846166939292800003e-04,3.121450484255999564e-04,1.206236981986400034e-04,2.219236846559999809e-04,2.026761410441599894e-04,1.895287781721599889e-04,1.689620112047999589e-04,2.717600037372000163e-04,2.203707068436799746e-04,1.805115645435199847e-04,1.530615781659999837e-04,4.202435439103999497e-05,2.150796311039999704e-04,2.141727651756799742e-04,2.170965312499200143e-04,1.693694706551999779e-04,2.106783744412799887e-04,2.266745649959999690e-04
1.520100639462600132e-05,1.387021220566200070e-04,2.673999880222679829e-04,1.678343002670399980e-04,7.443075240000000077e-04,2.697946441286160177e-04,6.736526353209601004e-05,8.050548539812801211e-05,1.092091198350060176e-04,9.927022276764000416e-05,1.042561937033939951e-04,2.132635492345800381e-04,7.837540287076801720e-05,1.919574514416599929e-04,-7.067331641506799443e-05,1.264138375235579904e-04,4.002987833275199498e-05,2.025103361120400125e-04,2.006017623629760104e-04,1.949601896074560010e-04,2.927817539986560334e-04,2.209798567056000423e-04,2.002433052289739998e-04,2.919531620640600019e-05,2.031670917148680150e-04,1.478206036320720116e-04,1.280946210048000027e-04,8.013008837925001098e-05,2.619041592028439739e-04,1.908528750133200286e-04,3.194509622748300626e-04,1.784730952460879911e-04,6.119448632639999241e-05,8.452048146917999234e-05,8.088901048870200650e-05,8.071094865007200807e-05,1.160587920138119892e-04,1.763444442325499874e-04,3.015124968604799877e-04,1.809931472543699999e-04,1.250481494383380056e-04,1.995630351884999953e-04,3.118509971740440387e-04,1.900244787997920322e-04,1.405304833427160145e-04,1.448770107688440029e-04,8.100333028058399334e-05,2.137525403441399791e-04,1.970306284446720095e-04,2.370047945326079965e-04,3.263056598525999966e-05,1.851155559423899890e-04,2.491973759922300191e-04,1.051918474902839947e-04,2.113448029007400082e-04,7.408983379979999838e-05,1.172646476290080191e-04,1.794509405095680104e-04,1.168029279067500100e-04,1.462368497569560175e-04,1.162233276823800249e-04,1.293265442981760037e-04,7.746484353127200211e-05,1.956463284153600146e-05,2.116518225792240115e-04,1.414428865089000127e-04,1.991612496278399912e-04,1.238526223791120123e-04,9.660805854853800063e-05,2.037200573683800196e-04,7.370227078225200163e-05,6.671966373004199291e-05,-1.225202903038080237e-04,1.735023645538920042e-04,5.366556183484800217e-05,8.245314432254400574e-05,1.666438176496139872e-04,1.851023439518399683e-04,1.674990337333439889e-04,6.348607938503999972e-05,1.585135431503699953e-04,2.078718741426600469e-04,7.210285553862599535e-05,-7.434089695043999738e-05,1.637463078220200308e-04,1.104497437128480053e-04,1.909834812588959998e-04,-1.342359653521800037e-05,2.581948288591799688e-04,1.452929409006600012e-04,1.565906531172420006e-04,2.462448155083200082e-04,1.313490209428800042e-04,-9.269094879297601114e-05,1.699267676823360072e-04,1.476012143105100106e-04,3.174795948286200355e-05,2.194900828819319771e-04
1.097466580515500076e-04,2.357105617653739967e-04,5.971715561876400033e-05,1.801560844245600089e-04,2.697946441286160177e-04,3.281342089000000104e-03,1.059958775386080136e-04,4.133313912316399704e-05,1.335228440897140185e-04,1.630886320458749825e-04,1.094847609202290043e-04,2.669287899020830225e-04,2.875059602341679694e-04,6.653674070482499658e-04,2.143572900154879781e-04,9.946613274681501810e-05,1.797079705138960063e-04,-2.003817539528000078e-06,3.349842626419119928e-04,1.557638987719360047e-04,2.697027864273250359e-04,1.742128595250879905e-04,4.275779156960130500e-04,3.428971927679970336e-04,3.223429920596670387e-04,2.850096669957199623e-04,9.917932593109498652e-05,4.076190399645000404e-04,4.620676314126659465e-04,1.647395667718999841e-05,3.693089905444560785e-04,3.110200103281840142e-04,-2.936102030639999982e-05,5.353234410622450873e-04,2.994290827242779849e-04,1.149575696322320127e-04,5.032276206388999583e-05,-3.343779699754999317e-05,4.002155616408000188e-05,3.197638358684369467e-04,1.067767135109250079e-04,4.188208740511319595e-04,4.453313748473819575e-04,4.192418706478600612e-04,1.411369554986769911e-04,2.658297925766000287e-06,1.996348200647879878e-04,1.438038579611560235e-04,7.459505706690180071e-04,1.952779119750399877e-05,1.531731802935709988e-04,2.706694081244099929e-04,1.791350963487029944e-04,1.747942873596900057e-04,3.031468615843920075e-04,-3.179673436646200094e-05,4.426153154939999740e-05,3.804400585876800732e-04,1.313942657801100066e-04,5.255389963329029895e-04,2.384709537499650304e-04,4.334925898890400019e-05,4.905740339252400274e-05,1.634642322660839894e-04,1.227985114675379992e-04,2.552933003058359949e-04,2.080834647594000119e-04,-1.533100467373200223e-05,8.895457364075170462e-04,2.750084630506800278e-04,5.865265716333660506e-04,8.694261768201000048e-05,3.571307718472000229e-05,3.676192422897060579e-04,3.493354322062320553e-04,-1.202478612447299813e-04,6.436944817230479468e-04,3.324338193252999546e-05,2.567457022929519922e-04,5.637281208244001207e-05,1.309565363035349993e-04,5.506804024390499729e-04,-1.392072448044000084e-05,4.599013280086200212e-04,4.152938940948140375e-04,2.092555038100320111e-04,1.788283125449969797e-04,-7.052610393895600229e-05,2.964168995897919568e-04,1.465621731505819907e-04,2.337142825540799721e-05,1.726915293623359929e-04,4.083553636661199529e-04,1.031290701229549769e-04,2.430840747789440154e-04,1.912598326011599932e-04,3.987224510314700071e-05,1.029420116272099892e-05
3.638872787958720434e-04,2.511041764078080526e-04,2.832641125270560093e-04,2.266270232832000449e-04,6.736526353209601004e-05,1.059958775386080136e-04,1.031180544000000025e-03,1.196515782080640123e-04,2.067692598724319895e-04,1.289156242564800129e-04,2.156745049614720053e-04,8.193657866702401657e-05,2.022685945165440357e-04,3.516151036406400159e-04,2.587602114230399598e-04,2.231498246872320383e-04,2.141153634470400070e-04,5.046653264544000324e-05,1.473507334241280200e-04,1.805448011159519893e-04,4.442170216968000565e-05,1.978524522155520216e-04,2.219240587497120162e-04,4.056865892307360806e-04,2.245981316015520097e-04,2.460286436014079772e-04,4.597693507569599442e-04,2.213571398220000222e-04,2.797798716089279557e-04,3.943134018143999942e-05,1.413470187036000299e-04,2.694670755137279885e-04,1.200283864531199898e-04,2.942950330353600111e-04,3.632743218892320303e-04,1.156384448467200136e-04,1.008485206246080074e-04,3.317630888879999893e-04,1.564360176844800242e-04,2.913247002663359978e-04,1.097024330118240027e-04,2.099613828075839897e-04,2.797804724244480124e-04,2.635195708903680014e-04,9.640610698262399756e-05,2.987550886890240559e-04,1.797727204827359983e-04,-8.155515017952000490e-06,2.442874864541760274e-04,7.328903019436799773e-05,3.682085288202720458e-04,1.673187308121600145e-04,4.054587072897600106e-05,2.431118990168640293e-04,2.541328199768160055e-04,2.559251336915520239e-04,1.598215312219680121e-04,1.761136388444160198e-04,3.625928822570399540e-04,2.909721671519040448e-04,2.793962346507360226e-04,4.041091147507200782e-05,7.573834512115200607e-05,1.489748503593599812e-04,6.243405464160000685e-05,3.385528987534560373e-04,2.554936535462399953e-04,-9.781443391104000846e-06,3.541283212868640787e-04,1.755819117144000326e-04,3.001089273336000397e-04,1.349664295551839931e-04,2.652659773862400187e-04,1.033771035417120116e-04,2.564759501210880205e-04,2.200567691345760107e-04,2.860830783515519904e-04,6.197859087839999096e-06,2.149564090959360074e-04,2.167923064694400159e-04,1.428733045362240233e-04,3.424380630652800253e-04,1.770769324368000233e-04,5.032650017721600286e-04,2.243473777601280139e-04,2.268190342897920459e-04,3.053224710614880089e-04,4.272496962706079978e-04,2.338048401647040023e-04,8.322348373315201751e-05,1.009439791320959981e-04,1.191487670991359939e-04,3.496079951020800440e-04,4.943346891246719593e-04,1.670173173043200160e-04,1.272744109245600057e-04,4.840456773924000440e-04,2.470533673534560390e-04
1.176738228054480121e-04,1.238022207464560044e-04,2.296006295839199884e-04,1.310492084339199973e-04,8.050548539812801211e-05,4.133313912316399704e-05,1.196515782080640123e-04,6.168268960000000039e-04,1.290666065590999854e-04,1.418393331864600251e-04,6.700137661952000394e-06,1.352336784735720134e-04,9.576948962784001941e-05,-1.130967288612000044e-05,1.592503433288879923e-04,2.142510844579280295e-04,2.102281522079199811e-04,1.176621875864960185e-04,7.420955929878399724e-05,1.830505863364359780e-04,1.411629432292800155e-04,1.903731126433920115e-04,9.454643497137999917e-05,1.487472314640480057e-04,5.590306427756400794e-05,1.192781520099120012e-04,1.256532767355599889e-04,1.676157114450000263e-04,1.466624392097760107e-04,1.555672286554399969e-04,4.707463497660000396e-05,1.152664630171039911e-04,-3.071866489439999801e-06,5.876745233799999819e-06,1.789300196476519911e-04,1.871240884326800082e-04,3.230399290975360027e-04,7.691335480289999168e-05,1.138073081801599834e-04,1.210505860894680019e-04,3.428013504528480021e-04,7.237185906736799831e-05,2.136553027439040155e-04,5.392149115953600344e-05,3.282976009942999715e-04,6.780515138930399825e-05,9.440310924668400268e-05,1.781905144107199938e-04,6.113101503247200656e-05,1.891723788700480299e-04,1.061453165953040037e-04,1.656786520884599928e-04,1.678943442440879901e-04,1.434057901980480135e-04,5.904888472551600073e-05,5.206440892365439468e-04,1.519829638946080337e-04,1.509002842721920306e-04,2.260648725610800262e-04,7.419254005724399868e-05,1.017403995870360111e-04,5.667965423232000188e-05,9.281821572721600283e-05,3.597839532302399751e-05,1.022228727385040084e-04,1.405062676666880080e-04,2.174688163020799801e-04,1.282406458650240115e-04,1.445634372616280065e-04,1.396990340368560078e-04,1.465857964065600201e-05,8.238735913783200434e-05,7.914917882143999333e-05,1.741036355455319968e-04,1.014998975235840165e-04,5.127024359964640551e-04,-2.304700649260799686e-05,1.252173689233599643e-04,1.630289867953600095e-04,3.186473006192000251e-04,2.463691702564120220e-04,1.286810076661200006e-04,3.946161095585800130e-04,3.801396371807999852e-05,1.827579317029759994e-04,1.322626306216319965e-04,1.077269062313640036e-04,8.511208716782800356e-05,1.330955615142719950e-04,1.220627058162960187e-04,3.660766561631759956e-04,6.862766651059198973e-05,1.573061713641600188e-04,1.353919380105599913e-04,1.561018470999679859e-04,7.657984656378001435e-05,8.487541498942801060e-05,1.582426896860880054e-04
1.964161555163600279e-04,1.609805003129440081e-04,2.752561131137819944e-04,1.583239295855200051e-04,1.092091198350060176e-04,1.335228440897140185e-04,2.067692598724319895e-04,1.290666065590999854e-04,5.503246810000000282e-04,1.153954609615200148e-04,1.431570883736589886e-04,1.144009971678080042e-04,1.077464748785960085e-04,1.943496641704500207e-04,8.301843212279599816e-05,2.101337747301030570e-04,1.179612870221279932e-04,1.501918647019479967e-04,1.055391318963280002e-04,1.760140074657510253e-04,1.358555271952780125e-04,2.641678214796320330e-04,1.844126776676880059e-04,2.504649110588890218e-04,1.602563158688819996e-04,2.214033626068560075e-04,2.982077562186899759e-04,1.833945357903750113e-04,1.753212191162900103e-04,1.567737929983649967e-04,2.427667515807869993e-04,2.354562109071400226e-04,7.227754496039999357e-05,6.930455961631999857e-05,2.088847697372020115e-04,1.697873315211120143e-04,1.917014541837079632e-04,6.327120849307500238e-05,1.801913283947999972e-04,2.664189489494339885e-04,1.636694595445050099e-04,9.133130035192200057e-05,3.269293661899320014e-04,1.314937936831479814e-04,1.722368091523700077e-04,2.507164444389340632e-04,1.645276891133699967e-04,1.160952751172679892e-04,2.433888905243400142e-04,1.652378270589200109e-04,1.640422349247589937e-04,2.165376964864049983e-04,1.893307604369850062e-04,1.939275157589279857e-04,1.571774319070020417e-04,2.905986578957280605e-04,1.885681310787560455e-04,2.595033223131440144e-04,2.850188301889649916e-04,1.128503133525600102e-04,2.514375914585939868e-04,1.155662075745280120e-04,1.545681067141360101e-04,5.235571643939999610e-05,1.511991908776880048e-04,1.050704944326209936e-04,1.413452268550399846e-04,1.370627727988199963e-04,9.924347673274500797e-05,1.580971126313340293e-04,2.344287463528500325e-04,1.982532551186210129e-04,-2.010222353920000348e-05,1.572300592645859796e-04,2.437508926403520316e-04,2.138438072521579880e-04,9.572743259335799945e-05,1.115390429892200029e-04,2.041644550881120028e-04,2.107734294767600190e-04,1.645414638393670166e-04,1.939348677626100224e-04,2.071539772912260136e-04,2.229384870996000204e-04,1.855551353310620386e-04,1.703797662331440078e-04,3.943233397135410150e-04,2.394860450562710146e-04,1.489458439518959892e-04,1.593120367409199805e-04,2.182052625170890288e-04,1.344931434712960021e-04,2.991253693136800267e-04,3.069997724349649688e-04,1.765161098967279909e-04,1.380541292603100056e-04,2.456045086453989817e-04,2.710084355471449992e-04
1.451330140620749986e-04,2.355296079701699771e-04,2.407823415494099971e-04,1.511985860567999977e-04,9.927022276764000416e-05,1.630886320458749825e-04,1.289156242564800129e-04,1.418393331864600251e-04,1.153954609615200148e-04,1.156340024999999959e-03,2.185152134292299821e-04,1.534947320596800240e-04,5.589932572836000299e-05,2.182538953417499986e-04,1.395405524081699974e-04,2.047973622027900295e-04,2.757078160253999570e-04,5.169913803252000552e-05,1.504316674832400092e-04,2.287097548840649882e-04,1.260235844270400022e-04,1.968248508470400249e-04,1.496935788927600134e-04,1.806073065907350323e-04,5.065787449804500919e-05,1.906200741140400066e-04,9.123994718639999034e-05,7.419033223874999981e-05,2.425315720113599763e-04,1.073226161870250020e-04,1.493880269992650201e-04,2.142373702151399728e-04,3.725329089959999887e-05,2.358687301777500224e-04,2.361624517997549903e-04,2.531060138916900026e-04,1.792798268478300208e-04,1.312986165809999772e-04,2.025420336935999932e-04,2.038813941374100142e-04,1.026535728899699953e-04,3.284879623303499840e-04,3.086760319355699896e-04,1.101606953522399964e-04,1.576840271038950053e-04,2.104946107742700350e-04,2.030404903072649840e-04,1.792383278259299974e-04,3.109382243540100032e-04,1.685039615187600072e-04,2.559089325329999879e-05,2.095068201362999740e-04,1.965896469673199926e-04,2.127281708466900127e-04,9.813723132375000338e-05,2.001420986498700339e-04,1.041684713944050062e-04,1.261280548600800298e-04,1.675415619722249948e-04,2.336540405679900169e-04,8.159195721496500511e-05,-3.586474705200000176e-07,1.087849197020399967e-04,-1.080471387887999928e-05,1.368630078895199909e-04,2.190755457449250260e-04,1.835059870865999698e-04,4.097197677276000378e-05,2.816898926191950363e-04,1.584143457219000062e-04,9.604031565114001399e-05,3.700000152863999888e-05,8.912285573519999736e-06,7.764403272120000757e-05,1.807322803045200094e-04,1.679380645568549692e-04,5.654978743622850320e-04,9.305285167079999466e-05,2.533056955363199468e-04,2.261315477097000160e-04,2.336988740521800097e-04,3.405130457449500074e-04,1.590236186796899968e-04,9.425544121619999392e-05,2.523106011684300340e-04,1.828680206418000214e-04,2.178160309453949718e-04,1.853962390039500048e-05,2.434523349177600152e-04,1.703228669335200211e-04,1.955884481918550061e-04,8.612587375536000895e-05,2.054849324892000053e-04,9.202308277846497355e-05,2.259168495250800260e-04,6.804192899475000427e-05,8.663587836500998506e-05,8.664946621893000181e-05
